path.a	path.b	path.a.length	path.b.length	intersection	jaccard	euclidean
HG02055#2#JAHEPJ010000017.1_24870122_25298560_1	HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	428438	406979	376562	0.820656	286.868
HG03927.hifiasm_filt_mat.fa:h2tg000005l_102886351_103294201_0	HG002.hifiasm_filt_mat.fa:h2tg000010l_40221609_40629467_1	407850	407858	407478	0.998158	27.4226
HG03492#1#JAHEPI010000180.1_2103395_2543326_1	HG002#1#JAHKSE010000012.1_16776806_17183707_1	439931	406901	406784	0.924408	182.384
HG03098#2#JAHEPL010000003.1_93803759_94117426_0	HG02071.hifiasm_filt_mat.fa:h2tg000009l_103610644_104018525_0	313667	407881	313438	0.768023	307.688
HG02300.hifiasm_filt_pat.fa:h1tg000019l_103804174_104211156_0	HG01258#1#JAGYYV010000004.1_56955948_57456952_1	406982	501004	404893	0.804807	313.369
HG01928#1#JAGYVQ010000195.1_211_358290_0	HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	358079	407749	193621	0.338376	615.293
HG00741#1#JAHALY010000007.1_18781197_19307680_1	HG02717#1#JAHAOS010000015.1_16660311_17067250_0	526483	406939	404381	0.764366	353.072
HG02257#2#JAGYVH010000034.1_98190388_98857961_0	HG02630#2#JAHAOP010000089.1_16669255_17076135_0	667573	406880	406616	0.608855	511.098
HG01361#1#JAGYYX010000012.1_51565085_51878780_0	HG02818#1#JAHEOS010000101.1_89626_496613_0	313695	406987	310731	0.757971	314.992
HG02004.hifiasm_filt_mat.fa:h2tg000002l_25152988_25559927_1	HG02572#2#JAHAOV010000024.1_4460979_4890404_1	406939	429425	376642	0.819282	288.236
HG02647.verkko_filt_pat.fa:haplotype2-0000857_103738150_104051769_0	HG04228.hifiasm_filt_pat.fa:h1tg000014l_141188035_141500777_1	313619	312742	312394	0.99499	39.6611
chr1_hg19_103998686_104406594_0	HG01952#2#JAHAMD010000045.1_4381722_4883708_1	407908	501986	407683	0.811776	307.454
HG01928#1#JAGYVQ010000053.1_16676493_17083407_0	HG002#2#JAHKSD010000021.1_102757493_103165350_0	406914	407857	406771	0.996988	35.0571
HG02080#1#JAHEOW010000048.1_16689583_17097287_0	HG02071.verkko_filt_pat.fa:haplotype2-0000736_102745972_103248026_0	407704	502054	407406	0.810997	308.133
HG00733#1#JAHEPQ010000019.1_46106835_46420495_0	HG02145#2#JAHKSF010000206.1_1005292_1413195_1	313660	407903	311566	0.759923	313.737
NA18906#2#JAHEON010000009.1_93748295_94249275_0	HG02148#1#JAHAMG010000059.1_19799474_20206456_1	500980	406982	404688	0.804111	313.984
HG02293.hifiasm_filt_mat.fa:h2tg000006l_103456831_103769570_0	HG01099.hifiasm_filt_mat.fa:h2tg000003l_54930251_55338030_1	312739	407779	312540	0.766071	308.93
HG002#1#JAHKSE010000012.1_16776806_17183707_1	HG02886#2#JAHAOT010000031.1_87393_401061_0	406901	313668	310752	0.75827	314.746
HG01123#2#JAGYYY010000006.1_51579630_51892388_0	HG02071.hifiasm_filt_pat.fa:h1tg000008l_103588591_104090646_0	312758	502055	310931	0.617071	439.262
HG01891#1#JAGYVO010000014.1_22855818_23168577_1	NA18906#2#JAHEON010000009.1_93748295_94249275_0	312759	500980	312569	0.623679	434.282
HG02647.hifiasm_filt_pat.fa:h1tg000015l_103709681_104023301_0	HG02559#1#JAGYVK010000012.1_51505852_51913611_0	313620	407759	311672	0.760719	313.105
HG03516#2#JAGYYS010000004.1_24452130_24859892_1	HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1	407762	501926	407726	0.812265	306.979
HG03540#2#JAGYVX010000148.1_1368955_1877115_0	HG03486#2#JAHEOP010000248.1_2105565_2584784_1	508160	479219	457041	0.861792	270.734
HG01978#1#JAGYVS010000002.1_51519970_52021951_0	HG02809.hifiasm_filt_pat.fa:h1tg000007l_103415673_103822536_0	501981	406863	404800	0.803104	315.03
HG03710.hifiasm_filt_mat.fa:h2tg000025l_86820256_87133924_0	HG03516#1#JAGYYT010000012.1_24170958_24578778_1	313668	407820	313434	0.768119	307.604
HG02071.verkko_filt_pat.fa:haplotype2-0000736_102745972_103248026_0	HG00621#2#JAHBCC010000031.1_16669999_17077865_0	502054	407866	407740	0.81194	307.311
HG03710.verkko_filt_mat.fa:haplotype1-0000029_102593394_102907063_0	HG03710.verkko_filt_pat.fa:haplotype2-0000488_101614437_102218208_0	313669	603771	310788	0.5123	543.934
NA20129#2#JAHEPD010000155.1_90039_569275_0	HG03579#2#JAGYVT010000094.1_51581892_51895531_0	479236	313639	312567	0.650764	409.562
HG02723#1#JAHEOU010000204.1_2102082_2414876_1	HG01928#1#JAGYVQ010000195.1_211_358290_0	312794	358079	99657	0.174465	686.702
NA19240#1#JAHEOM010000047.1_30103390_30511199_1	HG00438#2#JAHBCA010000012.1_51513023_51826723_0	407809	313700	313343	0.767685	307.933
HG03516#1#JAGYYT010000012.1_24170958_24578778_1	HG03927.verkko_filt_mat.fa:haplotype1-0000009_134765170_135173010_1	407820	407840	407658	0.999157	18.5472
HG002.hifiasm_filt_mat.fa:h2tg000010l_40221609_40629467_1	HG01361#2#JAGYYW010000015.1_51517456_51831163_0	407858	313707	313430	0.767957	307.742
HG03710.hifiasm_filt_pat.fa:h1tg000035l_103311655_103704662_0	HG02300.hifiasm_filt_mat.fa:h2tg000006l_23303533_23711281_1	393007	407748	298348	0.593837	451.729
HG00438#2#JAHBCA010000012.1_51513023_51826723_0	HG03492#2#JAHEPH010000288.1_2098270_2432686_1	313700	334416	302945	0.877666	205.49
HG02630#2#JAHAOP010000089.1_16669255_17076135_0	HG03516#2#JAGYYS010000004.1_24452130_24859892_1	406880	407762	404416	0.985837	76.2234
HG02071.verkko_filt_mat.fa:haplotype1-0000041_103610513_104018399_0	HG02080#2#JAHEOV010000017.1_16662177_17164189_0	407886	502012	407764	0.812062	307.197
HG01358#1#JAGYZB010000020.1_27445742_27855492_1	HG04228.verkko_filt_pat.fa:haplotype2-0000600_103806749_104119491_0	409750	312742	312494	0.762184	312.256
HG01109#2#JAHEOZ010000047.1_16671232_17151375_0	HG03486#1#JAHEOQ010000123.1_16677696_17085575_0	480143	407879	407391	0.847617	270.629
HG03453#2#JAGYVV010000088.1_22597550_23005370_1	HG00735#2#JAHBCG010000068.1_4729205_5042887_0	407820	313682	313518	0.768457	307.353
HG01123#1#JAGYYZ010000015.1_51528240_51935090_0	HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1	406850	378589	373352	0.906003	196.812
HG01099.verkko_filt_mat.fa:haplotype1-0000034_142513097_142920876_1	HG00733#1#JAHEPQ010000019.1_46106835_46420495_0	407779	313660	313344	0.767821	307.817
HG02071.hifiasm_filt_pat.fa:h1tg000008l_103588591_104090646_0	HG01106#2#JAHAMB010000008.1_19904771_20405763_1	502055	500992	500737	0.996868	39.6611
HG02630#1#JAHAOQ010000102.1_16672145_17079089_0	HG03453#2#JAGYVV010000088.1_22597550_23005370_1	406944	407820	404435	0.985636	76.7724
chr1_chm13_103304997_103901127_0	HG02080#1#JAHEOW010000048.1_16689583_17097287_0	596130	407704	407422	0.683122	434.73
HG02145#1#JAHKSG010000134.1_2102465_2647653_1	HG01978#2#JAGYVR010000007.1_51532241_51939176_0	545188	406935	404390	0.738298	378.607
HG01361#2#JAGYYW010000015.1_51517456_51831163_0	HG03927.hifiasm_filt_mat.fa:h2tg000005l_102886351_103294201_0	313707	407850	313584	0.768639	307.228
HG02647.verkko_filt_mat.fa:haplotype1-0000002_103892584_104321036_0	NA19240#1#JAHEOM010000047.1_30103390_30511199_1	428452	407809	376663	0.819549	287.984
HG02145#2#JAHKSF010000206.1_1005292_1413195_1	HG02300.hifiasm_filt_pat.fa:h1tg000019l_103804174_104211156_0	407903	406982	404475	0.985539	77.039
HG02080#2#JAHEOV010000017.1_16662177_17164189_0	HG02886#1#JAHAOU010000178.1_62411_469262_0	502012	406851	404726	0.80281	315.295
HG03579#1#JAGYVU010000029.1_91404_499180_0	HG02622#1#JAHAOO010000002.1_16673678_17080663_0	407776	406985	404480	0.985861	76.1643
HG02257#1#JAGYVI010000005.1_101835875_102242843_0	HG04228.hifiasm_filt_mat.fa:h2tg000030l_122_365721_0	406968	365599	269105	0.534509	484.104
HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1	HG02809.verkko_filt_pat.fa:haplotype2-0001251_103421111_103827972_0	501926	406861	404836	0.803324	314.825
HG01175#1#JAHAMA010000003.1_33204707_33808232_1	HG00438#1#JAHBCB010000015.1_33474867_33954171_0	603525	479304	456862	0.72985	411.224
HG02886#1#JAHAOU010000178.1_62411_469262_0	HG01891#1#JAGYVO010000014.1_22855818_23168577_1	406851	312759	312509	0.767645	307.558
HG02809.hifiasm_filt_pat.fa:h1tg000007l_103415673_103822536_0	HG00673#1#JAHBBZ010000075.1_16660170_16973851_0	406863	313681	310755	0.758329	314.697
HG02071.hifiasm_filt_mat.fa:h2tg000009l_103610644_104018525_0	HG02293.hifiasm_filt_pat.fa:h1tg000025l_28494233_28996189_1	407881	501956	407640	0.811713	307.501
HG02559#2#JAGYVJ010000037.1_52167780_52574597_1	HG01109#1#JAHEPA010000099.1_2104245_2511104_1	406817	406859	406555	0.99861	23.7908
HG00621#1#JAHBCD010000034.1_2122997_2624098_1	HG03540#1#JAGYVY010000208.1_95187_596142_0	501101	500955	500430	0.997616	34.5832
HG01258#2#JAGYYU010000072.1_51562603_51970395_0	HG01106#1#JAHAMC010000004.1_31121050_31623013_0	407792	501963	405751	0.805055	313.453
NA18906#1#JAHEOO010000054.1_2103477_2510435_1	HG01358#1#JAGYZB010000020.1_27445742_27855492_1	406958	409750	400011	0.959957	129.174
HG002.verkko_filt_mat.fa:haplotype1-0000005_138228497_138636354_1	HG02004.verkko_filt_mat.fa:haplotype1-0000022_97828542_98235483_0	407857	406941	406809	0.997108	34.3511
HG002.hifiasm_filt_pat.fa:h1tg000009l_103664409_104071309_0	HG02723#2#JAHEOT010000034.1_19776337_20321518_1	406900	545181	406516	0.745128	372.893
HG02559#1#JAGYVK010000012.1_51505852_51913611_0	HG02004.hifiasm_filt_pat.fa:h1tg000006l_139372820_140063114_1	407759	690294	407390	0.589854	532.234
HG01106#2#JAHAMB010000008.1_19904771_20405763_1	HG01109#2#JAHEOZ010000047.1_16671232_17151375_0	500992	480143	470972	0.923179	197.967
HG01099.hifiasm_filt_mat.fa:h2tg000003l_54930251_55338030_1	HG01928#1#JAGYVQ010000053.1_16676493_17083407_0	407779	406914	406477	0.99574	41.7013
HG02109#2#JAHEPF010000078.1_16678387_16991144_0	HG02257#1#JAGYVI010000005.1_101835875_102242843_0	312757	406968	312481	0.767307	307.836
HG00438#1#JAHBCB010000015.1_33474867_33954171_0	HG02809.verkko_filt_mat.fa:haplotype1-0000023_94161320_94589755_0	479304	428435	393456	0.765057	347.602
chr1_hg38_103456064_103863972_0	HG01175#1#JAHAMA010000003.1_33204707_33808232_1	407908	603525	398196	0.649335	463.725
HG04228.hifiasm_filt_mat.fa:h2tg000030l_122_365721_0	HG02723#1#JAHEOU010000204.1_2102082_2414876_1	365599	312794	175356	0.348595	572.434
HG03927.verkko_filt_mat.fa:haplotype1-0000009_134765170_135173010_1	HG005#2#JAHEPN010000023.1_51542210_51950070_0	407840	407860	407423	0.997908	29.2233
HG02818#1#JAHEOS010000101.1_89626_496613_0	HG02293.hifiasm_filt_mat.fa:h2tg000006l_103456831_103769570_0	406987	312739	310744	0.759799	313.429
HG01109#1#JAHEPA010000099.1_2104245_2511104_1	HG03098#2#JAHEPL010000003.1_93803759_94117426_0	406859	313667	310735	0.758277	314.732
HG002#2#JAHKSD010000021.1_102757493_103165350_0	chr1_hg38_103456064_103863972_0	407857	407908	407699	0.999101	19.1572
HG02109#1#JAHEPG010000026.1_16673035_17080816_0	HG02647.hifiasm_filt_pat.fa:h1tg000015l_103709681_104023301_0	407781	313620	313420	0.768222	307.508
HG02004.hifiasm_filt_pat.fa:h1tg000006l_139372820_140063114_1	HG03098#1#JAHEPM010000059.1_16676208_17105596_0	690294	429388	386644	0.527454	588.552
HG02293.verkko_filt_mat.fa:haplotype1-0000039_30204405_30517145_1	HG03710.hifiasm_filt_pat.fa:h1tg000035l_103311655_103704662_0	312740	393007	210430	0.424839	533.748
HG01952#1#JAHAME010000077.1_16663592_16976329_0	HG01123#2#JAGYYY010000006.1_51579630_51892388_0	312737	312758	312501	0.998425	22.2036
HG005#1#JAHEPO010000002.1_51519219_51926067_0	HG02486#2#JAGYVL010000029.1_94163344_94570162_0	406848	406818	406563	0.998674	23.2379
HG01358#2#JAGYZA010000086.1_556_316498_0	HG01071#1#JAHBCF010000053.1_26607100_27108065_1	315942	500965	313769	0.623624	435.165
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02071.verkko_filt_mat.fa:haplotype1-0000041_103610513_104018399_0	501925	407886	405666	0.804661	313.814
HG02809.verkko_filt_pat.fa:haplotype2-0001251_103421111_103827972_0	HG01099.hifiasm_filt_pat.fa:h1tg000003l_56136922_56638856_1	406861	501934	404836	0.803311	314.838
HG01258#1#JAGYYV010000004.1_56955948_57456952_1	HG03453#1#JAGYVW010000157.1_2105722_2585000_1	501004	479278	471207	0.925614	194.597
HG01071#1#JAHBCF010000053.1_26607100_27108065_1	HG00741#2#JAHALX010000013.1_51574319_51981226_0	500965	406907	406596	0.811122	307.701
HG02293.hifiasm_filt_pat.fa:h1tg000025l_28494233_28996189_1	chr1_hg19_103998686_104406594_0	501956	407908	407666	0.811763	307.461
HG04228.verkko_filt_pat.fa:haplotype2-0000600_103806749_104119491_0	HG03579#1#JAGYVU010000029.1_91404_499180_0	312742	407776	310725	0.758249	314.751
HG00735#2#JAHBCG010000068.1_4729205_5042887_0	HG02818#2#JAHEOR010000010.1_31775319_32183091_1	313682	407772	313312	0.767654	307.945
HG03492#1#JAHEPI010000180.1_2103395_2543326_1	HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	439931	501992	430096	0.840315	285.886
HG02886#2#JAHAOT010000031.1_87393_401061_0	HG02055#2#JAHEPJ010000017.1_24870122_25298560_1	313668	428438	310672	0.720092	347.508
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	NA20129#2#JAHEPD010000155.1_90039_569275_0	501992	479236	469298	0.916723	206.475
HG02809.verkko_filt_mat.fa:haplotype1-0000023_94161320_94589755_0	HG02109#2#JAHEPF010000078.1_16678387_16991144_0	428435	312757	312575	0.729264	340.649
HG02572#1#JAHAOW010000072.1_9428131_9835964_0	HG03492#1#JAHEPI010000180.1_2103395_2543326_1	407833	439931	405658	0.917558	190.914
HG00741#1#JAHALY010000007.1_18781197_19307680_1	HG01099.verkko_filt_mat.fa:haplotype1-0000034_142513097_142920876_1	526483	407779	407507	0.773618	345.323
HG00673#2#JAHBBY010000109.1_16675383_17177395_0	HG01243#1#JAHEOY010000013.1_90081_424495_0	502012	334414	332421	0.659559	414.227
HG02257#2#JAGYVH010000034.1_98190388_98857961_0	HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	667573	406979	404727	0.604228	514.877
HG03927.verkko_filt_pat.fa:haplotype2-0000800_29002142_29504057_1	HG02486#1#JAGYVM010000007.1_28868414_29370339_1	501914	501925	499431	0.990133	70.5479
HG02004.hifiasm_filt_mat.fa:h2tg000002l_25152988_25559927_1	HG002.hifiasm_filt_mat.fa:h2tg000010l_40221609_40629467_1	406939	407858	406804	0.997086	34.4819
HG02572#2#JAHAOV010000024.1_4460979_4890404_1	HG002#1#JAHKSE010000012.1_16776806_17183707_1	429425	406901	378395	0.826314	282.021
chr1_hg19_103998686_104406594_0	HG02071.hifiasm_filt_mat.fa:h2tg000009l_103610644_104018525_0	407908	407881	407700	0.999047	19.7231
HG02004.verkko_filt_mat.fa:haplotype1-0000022_97828542_98235483_0	HG01258#1#JAGYYV010000004.1_56955948_57456952_1	406941	501004	404858	0.804747	313.415
HG00733#1#JAHEPQ010000019.1_46106835_46420495_0	HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	313660	407749	313343	0.767873	307.771
HG02818#2#JAHEOR010000010.1_31775319_32183091_1	HG02717#1#JAHAOS010000015.1_16660311_17067250_0	407772	406939	404378	0.985487	77.1686
HG01978#2#JAGYVR010000007.1_51532241_51939176_0	HG02630#2#JAHAOP010000089.1_16669255_17076135_0	406935	406880	404311	0.987319	72.0625
HG03486#2#JAHEOP010000248.1_2105565_2584784_1	HG02818#1#JAHEOS010000101.1_89626_496613_0	479219	406987	406156	0.84607	271.835
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02572#2#JAHAOV010000024.1_4460979_4890404_1	406979	429425	376636	0.819187	288.326
HG02647.hifiasm_filt_pat.fa:h1tg000015l_103709681_104023301_0	HG04228.hifiasm_filt_pat.fa:h1tg000014l_141188035_141500777_1	313620	312742	312395	0.994993	39.6485
HG02717#1#JAHAOS010000015.1_16660311_17067250_0	HG002#2#JAHKSD010000021.1_102757493_103165350_0	406939	407857	404414	0.985457	77.2528
HG03579#2#JAGYVT010000094.1_51581892_51895531_0	HG01952#2#JAHAMD010000045.1_4381722_4883708_1	313639	501986	311579	0.618156	438.711
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02145#2#JAHKSF010000206.1_1005292_1413195_1	406818	407903	406178	0.994211	48.6313
HG03540#1#JAGYVY010000208.1_95187_596142_0	HG02148#1#JAHAMG010000059.1_19799474_20206456_1	500955	406982	406429	0.810414	308.349
HG02071.verkko_filt_pat.fa:haplotype2-0000736_102745972_103248026_0	HG01099.hifiasm_filt_mat.fa:h2tg000003l_54930251_55338030_1	502054	407779	407413	0.810901	308.232
HG02622#2#JAHAON010000012.1_51551779_52031001_0	HG02886#2#JAHAOT010000031.1_87393_401061_0	479222	313668	310751	0.644526	413.99
NA20129#2#JAHEPD010000155.1_90039_569275_0	HG02071.hifiasm_filt_pat.fa:h1tg000008l_103588591_104090646_0	479236	502055	469310	0.916655	206.57
HG02717#2#JAHAOR010000006.1_19663827_20070693_1	NA18906#2#JAHEON010000009.1_93748295_94249275_0	406866	500980	406589	0.811139	307.682
HG04228.verkko_filt_mat.fa:haplotype1-0000023_103429213_103930285_0	HG02559#1#JAGYVK010000012.1_51505852_51913611_0	501072	407759	406506	0.809249	309.546
NA19240#1#JAHEOM010000047.1_30103390_30511199_1	HG01099.verkko_filt_pat.fa:haplotype2-0000583_143544270_144046196_1	407809	501926	407752	0.812282	306.971
HG02622#1#JAHAOO010000002.1_16673678_17080663_0	HG03486#2#JAHEOP010000248.1_2105565_2584784_1	406985	479219	406164	0.846104	271.801
HG00438#2#JAHBCA010000012.1_51513023_51826723_0	HG02809.hifiasm_filt_pat.fa:h1tg000007l_103415673_103822536_0	313700	406863	310709	0.758097	314.873
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG03516#1#JAGYYT010000012.1_24170958_24578778_1	407749	407820	407626	0.999223	17.8045
HG03710.verkko_filt_pat.fa:haplotype2-0000488_101614437_102218208_0	HG00621#2#JAHBCC010000031.1_16669999_17077865_0	603771	407866	398539	0.650041	463.205
HG02071.verkko_filt_mat.fa:haplotype1-0000041_103610513_104018399_0	HG03710.verkko_filt_pat.fa:haplotype2-0000488_101614437_102218208_0	407886	603771	398555	0.650063	463.192
HG03492#2#JAHEPH010000288.1_2098270_2432686_1	HG03579#2#JAGYVT010000094.1_51581892_51895531_0	334416	313639	304759	0.887744	196.308
HG01952#2#JAHAMD010000045.1_4381722_4883708_1	HG01928#1#JAGYVQ010000195.1_211_358290_0	501986	358079	287815	0.502953	533.324
HG00741#2#JAHALX010000013.1_51574319_51981226_0	HG00438#2#JAHBCA010000012.1_51513023_51826723_0	406907	313700	310702	0.757985	314.965
HG01109#2#JAHEOZ010000047.1_16671232_17151375_0	HG03927.verkko_filt_mat.fa:haplotype1-0000009_134765170_135173010_1	480143	407840	407459	0.847947	270.305
HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1	HG01361#2#JAGYYW010000015.1_51517456_51831163_0	378589	313707	310753	0.814464	266.064
HG02071.hifiasm_filt_pat.fa:h1tg000008l_103588591_104090646_0	HG02300.hifiasm_filt_mat.fa:h2tg000006l_23303533_23711281_1	502055	407748	407387	0.810856	308.268
HG02148#2#JAHAMF010000050.1_19456870_19863761_1	HG03516#2#JAGYYS010000004.1_24452130_24859892_1	406891	407762	404853	0.987928	70.3349
HG00735#1#JAHBCH010000004.1_101548252_101956125_0	HG03492#2#JAHEPH010000288.1_2098270_2432686_1	407873	334416	332371	0.810823	278.473
HG02004.verkko_filt_pat.fa:haplotype2-0000813_139386576_140076845_1	HG02080#2#JAHEOV010000017.1_16662177_17164189_0	690269	502012	501819	0.726787	434.331
chr1_chm13_103304997_103901127_0	HG04228.verkko_filt_pat.fa:haplotype2-0000600_103806749_104119491_0	596130	312742	310838	0.519766	535.907
HG03098#1#JAHEPM010000059.1_16676208_17105596_0	HG03486#1#JAHEOQ010000123.1_16677696_17085575_0	429388	407879	377532	0.821195	286.711
HG00673#1#JAHBBZ010000075.1_16660170_16973851_0	HG00735#2#JAHBCG010000068.1_4729205_5042887_0	313681	313682	313357	0.997933	25.4755
HG02080#2#JAHEOV010000017.1_16662177_17164189_0	HG002.verkko_filt_pat.fa:haplotype2-0000649_147937390_148315979_1	502012	378589	371462	0.729589	371.049
HG04228.hifiasm_filt_pat.fa:h1tg000014l_141188035_141500777_1	HG00733#1#JAHEPQ010000019.1_46106835_46420495_0	312742	313660	310716	0.984257	70.4982
HG02300.hifiasm_filt_mat.fa:h2tg000006l_23303533_23711281_1	HG01106#2#JAHAMB010000008.1_19904771_20405763_1	407748	500992	406467	0.809255	309.525
HG03486#1#JAHEOQ010000123.1_16677696_17085575_0	HG03453#2#JAGYVV010000088.1_22597550_23005370_1	407879	407820	407599	0.998772	22.383
HG02148#1#JAHAMG010000059.1_19799474_20206456_1	HG02080#1#JAHEOW010000048.1_16689583_17097287_0	406982	407704	406396	0.995361	43.5201
HG02055#2#JAHEPJ010000017.1_24870122_25298560_1	HG01978#2#JAGYVR010000007.1_51532241_51939176_0	428438	406935	376533	0.820619	286.892
HG01175#1#JAHAMA010000003.1_33204707_33808232_1	HG03927.hifiasm_filt_mat.fa:h2tg000005l_102886351_103294201_0	603525	407850	398405	0.649958	463.212
HG03927.hifiasm_filt_mat.fa:h2tg000005l_102886351_103294201_0	NA19240#1#JAHEOM010000047.1_30103390_30511199_1	407850	407809	407525	0.998508	24.6779
HG02559#2#JAGYVJ010000037.1_52167780_52574597_1	HG02300.hifiasm_filt_pat.fa:h1tg000019l_103804174_104211156_0	406817	406982	404619	0.988853	67.5352
HG03098#2#JAHEPL010000003.1_93803759_94117426_0	HG02886#1#JAHAOU010000178.1_62411_469262_0	313667	406851	310811	0.758618	314.477
HG01928#1#JAGYVQ010000195.1_211_358290_0	HG02622#1#JAHAOO010000002.1_16673678_17080663_0	358079	406985	193389	0.338285	615.05
HG01258#2#JAGYYU010000072.1_51562603_51970395_0	HG04228.hifiasm_filt_mat.fa:h2tg000030l_122_365721_0	407792	365599	269412	0.53457	484.321
HG002.hifiasm_filt_pat.fa:h1tg000009l_103664409_104071309_0	HG02809.verkko_filt_pat.fa:haplotype2-0001251_103421111_103827972_0	406900	406861	406634	0.998789	22.2036
